platform,id,text,screen_name,name,is_verified,account_type,date,retweets,favorites,replies,quotes,views,url,sentiment,emotion,valence,framing
youtube,,"Hukum memang tidak bisa berbelok tp pengendali hukum biisa membelokan. Kasus vina cirebon, begitu banyak bukti nyata otentik kalah dg hanya kesaksiaan omongan 1 org  doang 😂😂😂.... sedih aku lihat anak2 itu di hukum seumur hidup karena kekuasaan",@JMCCLUB-qy5ez,@JMCCLUB-qy5ez,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kekhawatiran,negative,
youtube,,"Dulu saya pernah bilang ketemen saya begini...karena temen saya sholatnya rajin banget.  Saya berkata begini, sholatmu rajin 5 waktu tp kelakuanmu kayak bajingan.... kenyataanya emang kelakuannya kayak bajingan. Nah, apakah saya termasuk org penista agama atau tidak ya ?",@JMCCLUB-qy5ez,@JMCCLUB-qy5ez,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kemarahan,negative,
youtube,,"Pejabat selalu melabeli masyarakat pengkritik dg tangan besi. Tp, tangan besi selalu licin sama pejabat",@JMCCLUB-qy5ez,@JMCCLUB-qy5ez,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Berarti kalau manggil pitra dg BONCEL sah2 saja dung 🤣🤣🤣,@JMCCLUB-qy5ez,@JMCCLUB-qy5ez,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,Tolong usir si daus itu bg aiman...,@kotakisaran52,@kotakisaran52,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Saya umat islam, tapi saya tidak merasa sakit hati dengan Panji",@jodistrochanel4065,@jodistrochanel4065,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Fery amsari ini menyindir para penjilat dengan cerita2 raja atau dongeng...😅
Yg tersinggung langsung ngegas😅",@Santosa10,@Santosa10,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kemarahan,negative,
youtube,,"Makin ga bermutu narasumbuernya,",@zahratotti3755,@zahratotti3755,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Suara firdaus ganggu bangeeeeeet. Harusnya di mute aja mic nya.,@desyindahlestaridalimunthe6881,@desyindahlestaridalimunthe6881,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Makin lucu negara ini...,@TimorNoiseNetwork,@TimorNoiseNetwork,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
